id,title,artist_title,classification_titles
6158,"Pessima, plate three from Yvette Guilbert",Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
6155,"Dans la glu, plate two from Yvette Guilbert",Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
6151,"On the Stage, plate one from Yvette Guilbert",Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
6044,"Bartet and Mounet-Sully, in Antigone",Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
4601,The Jockey Going to the Post,Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
4599,Princely Idyll,Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
4596,"Edmée Lescot, from Le Café-Concert",Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
4592,"Yvette Guilbert Taking a Bow, from Yvette Guilbert",Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
4590,"Yvette Guilbert—'Linger, Longer, Loo', from Yvette Guilbert",Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
4586,"Yvette Guilbert—Soûlarde, from Yvette Guilbert",Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
4582,"Yvette Guilbert—Chanson Ancienne, from Yvette Guilbert",Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
4579,"Yvette Guilbert—A Menilmontant de Bruant, from Yvette Guilbert",Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
4577,"Yvette Guilbert—Pessima, from Yvette Guilbert",Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
4574,"Yvette Guilbert—Dans la Glu, from Yvette Guilbert",Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
4572,"Yvette Guilbert on the Stage, from Yvette Guilbert",Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
4568,Frontispiece for Yvette Guilbert,Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
4565,"Yvette Guilbert on Stage, from Yvette Guilbert",Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
4561,The Terror of Grenelle,Henri de Toulouse-Lautrec,lithograph;print;prints and drawing
261652,Damnation of Theron Ware,John Henry Twachtman,prints and drawing;paper;print;lithograph
261651,Yacht Dock,John Henry Twachtman,prints and drawing;paper;print;etching
261650,"Coal Dock, Bridgeport",John Henry Twachtman,prints and drawing;paper;print;etching
261649,The Old Toll House at Bridgeport (Large Plate),John Henry Twachtman,prints and drawing;paper;print;etching
261648,Mill in Holland,John Henry Twachtman,prints and drawing;paper;print;etching
261647,French Landscape,John Henry Twachtman,prints and drawing;paper;print;etching
261646,Holland Dykes,John Henry Twachtman,prints and drawing;paper;print;etching
261645,Four Boats,John Henry Twachtman,prints and drawing;paper;print;etching
261644,Windmills,John Henry Twachtman,prints and drawing;paper;print;etching
261643,Snow Landscape,John Henry Twachtman,prints and drawing;paper;print;etching
261642,"Mill Creek, Cincinnati",John Henry Twachtman,prints and drawing;paper;print;etching
261641,Autumn Landscape,John Henry Twachtman,prints and drawing;paper;print;etching
261640,Harbor with Barges,John Henry Twachtman,prints and drawing;paper;print;etching
261639,Shanties and Factories,John Henry Twachtman,prints and drawing;paper;print;drypoint
156446,Evening,John Henry Twachtman,etching;print;prints and drawing
129625,Dock at Newport,John Henry Twachtman,etching;print;prints and drawing
105316,Water,Pierre-Auguste Renoir,sculpture;bronze;european decorative arts;french
100026,"Studies of Pierre Renoir; His Mother, Aline Charigot; Nudes; and Landscape",Pierre-Auguste Renoir,painting;studies;sketch;paint;oil paintings (visual works);oil on canvas;french;european painting
25872,The White Bridge,John Henry Twachtman,painting;american arts
275256,"""Untitled""",Felix Gonzalez-Torres,installation
272085,Laocoön (Study),Roy Lichtenstein,prints and drawing;paper;collage;drawing
272084,Laocoön (Study),Roy Lichtenstein,prints and drawing;colored pencil;graphite;paper;drawing
264949,Art of the Sixties,Roy Lichtenstein,prints and drawing;print;paper;screenprint;offset lithograph
264948,"Explosion, from Portfolio 9",Roy Lichtenstein,prints and drawing;print;lithograph;paper;offset lithograph
264947,This Must Be the Place,Roy Lichtenstein,prints and drawing;print;lithograph;paper;offset lithograph
264946,"Reverie, from 11 Pop Artists (vol. II)",Roy Lichtenstein,prints and drawing;print;paper;screenprint
264945,Temple,Roy Lichtenstein,prints and drawing;print;lithograph;paper
264944,"Sweet Dreams Baby!, from 11 Pop Artists (vol. III)",Roy Lichtenstein,prints and drawing;print;paper;screenprint
264943,Sunrise,Roy Lichtenstein,prints and drawing;print;lithograph;paper;offset lithograph
264942,Shipboard Girl,Roy Lichtenstein,prints and drawing;print;lithograph;paper;offset lithograph
264941,"Sandwich and Soda, from × + × (Ten Works by Ten Painters)",Roy Lichtenstein,prints and drawing;print;screenprint;paper
264940,"On, from the International Anthology of Contemporary Engraving, vol. 5, The International Avant-Garde: America Discovered",Roy Lichtenstein,prints and drawing;print;etching;paper
264939,Modern Art Poster,Roy Lichtenstein,prints and drawing;print;paper;screenprint
264938,Kiss V,Roy Lichtenstein,prints and drawing;print;paper;screenprint;offset lithograph
264937,Huh?,Roy Lichtenstein,prints and drawing;print;paper;screenprint
264936,"Girl and Spray Can, from 1¢ Life",Roy Lichtenstein,prints and drawing;print;lithograph;paper;offset lithograph
264935,Foot Medication,Roy Lichtenstein,prints and drawing;print;lithograph;paper
264934,Foot and Hand,Roy Lichtenstein,prints and drawing;print;lithograph;paper;offset lithograph
264933,"Finger Pointing, from The New York Collection for Stockholm portfolio",Roy Lichtenstein,prints and drawing;print;paper;screenprint
264932,Crying Girl,Roy Lichtenstein,prints and drawing;print;lithograph;paper;offset lithograph
264931,Crak!,Roy Lichtenstein,prints and drawing;print;lithograph;paper;offset lithograph
264930,Composition IV,Roy Lichtenstein,prints and drawing;print;paper;screenprint
264929,Brushstrokes,Roy Lichtenstein,prints and drawing;print;paper;screenprint
264928,Brushstroke,Roy Lichtenstein,prints and drawing;print;paper;screenprint
264764,"Study for ""Wall Explosion I""",Roy Lichtenstein,drawing;prints and drawing;paper;felt-tipped pens;colored pencil;graphite
229364,Woman III,Roy Lichtenstein,painting
226301,Mirror #6,Roy Lichtenstein,lithograph;print;prints and drawing
208313,Entablature #8,Roy Lichtenstein,pop;painting
207522,"""Untitled""",Felix Gonzalez-Torres,screenprint;print;prints and drawing
202472,"""Untitled"" (Paris)",Felix Gonzalez-Torres,photograph;photography
196422,Still Life,Roy Lichtenstein,weaving - tapestry;textile;weaving
194765,"""Untitled"" (Golden)",Felix Gonzalez-Torres,installation
193407,"""Untitled"" (Fainted)",Felix Gonzalez-Torres,photograph;chromogenic color print;photography
187138,Drawing for Haystacks,Roy Lichtenstein,graphite;prints and drawing;paper
187137,Drawings for Haystack & Haystacks,Roy Lichtenstein,graphite;prints and drawing;paper
187136,Haystack and Haystacks (Studies),Roy Lichtenstein,graphite;prints and drawing;paper
187135,Mirror with Six Panels (Study for Painting),Roy Lichtenstein,drawings (visual works);prints and drawing
187134,Mirror #3 (Six Panels) (Study),Roy Lichtenstein,drawings (visual works);prints and drawing
187133,Mirrors (Studies),Roy Lichtenstein,graphite;prints and drawing;paper
184373,"""Untitled"" (Silver Beach)",Felix Gonzalez-Torres,sculpture;installation;paper
182761,"Finger Pointing, from The New York Collection for Stockholm",Roy Lichtenstein,silkscreen;prints and drawing;print;paper
181815,"""Untitled"" (Bloodwork—Steady Decline)",Felix Gonzalez-Torres,drawings (visual works);gouache;prints and drawing
180585,"""Untitled"" (March 5th) #2",Felix Gonzalez-Torres,installation;sculpture
158467,Untitled (t-cell count),Felix Gonzalez-Torres,drawings (visual works);modern and contemporary art;gouache;graphite;prints and drawing
152961,"""Untitled"" (Portrait of Ross in L.A.)",Felix Gonzalez-Torres,installation;modern and contemporary art;sculpture
152060,"Title Page and colophon, from Ten Landscapes",Roy Lichtenstein,screenprint;print;prints and drawing
152058,"Portfolio Box, from Ten Landscapes",Roy Lichtenstein,portfolio;prints and drawing;print
151542,Interior with Chair,Roy Lichtenstein,screenprint;print;prints and drawing
151536,"Landscape 10, from Ten Lanscapes",Roy Lichtenstein,screenprint;print;prints and drawing
151535,"Landscape 9, from Ten Landscapes",Roy Lichtenstein,screenprint;print;prints and drawing
151534,"Landscape 8, from Ten Landscapes",Roy Lichtenstein,print;prints and drawing
151533,"Landscape 7, from Ten Landscapes",Roy Lichtenstein,screenprint;print;prints and drawing
151532,"Landscape 6, from Ten Landscapes",Roy Lichtenstein,screenprint;print;prints and drawing
151531,"Landscape 5, from Ten Landscapes",Roy Lichtenstein,screenprint;print;prints and drawing
151530,"Landscape 4, from Ten Landscapes",Roy Lichtenstein,screenprint;print;prints and drawing
151529,"Landscape 3, from Ten Landscapes",Roy Lichtenstein,screenprint;print;prints and drawing
151528,"Landscape 2, from Ten Landscapes",Roy Lichtenstein,screenprint;print;prints and drawing
151527,"Landscape 1, from Ten Landscapes",Roy Lichtenstein,screenprint;print;prints and drawing
146922,"""Untitled"" (Last Light)",Felix Gonzalez-Torres,sculpture;modern and contemporary art
122561,"Seascape, from New York Ten",Roy Lichtenstein,screenprint;print;prints and drawing
122054,Alka Seltzer,Roy Lichtenstein,crayon;drawings (visual works);prints and drawing;paper
117908,Haystacks #7,Roy Lichtenstein,lithograph;print;prints and drawing
117907,Haystacks #6,Roy Lichtenstein,lithograph;print;prints and drawing
117906,Haystacks #5,Roy Lichtenstein,lithograph;print;prints and drawing
117904,Haystacks #4,Roy Lichtenstein,lithograph;print;prints and drawing
117902,Haystacks #3,Roy Lichtenstein,lithograph;print;prints and drawing
117899,Haystacks #2,Roy Lichtenstein,lithograph;print;prints and drawing
117892,Haystacks #1,Roy Lichtenstein,lithograph;print;prints and drawing
94586,Brushstrokes,Roy Lichtenstein,screenprint;print;prints and drawing
25693,"Sandwich and Soda, from X + X (Ten Works by Ten Painters)",Roy Lichtenstein,screenprint;book;prints and drawing;print
24836,Brushstroke with Spatter,Roy Lichtenstein,painting;modern and contemporary art
214004,The North Downs,Edward McKnight Kauffer,poster;lithograph;print;prints and drawing
185108,Blue Bells Kew Gardens,Edward McKnight Kauffer,poster;lithograph;prints and drawing;print
185107,The Forest Glades of Epping,Edward McKnight Kauffer,poster;lithograph;prints and drawing;print
185104,Windsor By Motor Bus Route No,Edward McKnight Kauffer,poster;lithograph;prints and drawing;print
181469,Oxhey Woods,Edward McKnight Kauffer,poster;print;prints and drawing;lithograph
181463,Reigate,Edward McKnight Kauffer,poster;print;lithograph;prints and drawing
180882,The Heaths No. 178 Surrey,Edward McKnight Kauffer,poster;prints and drawing;print;lithograph
76586,Godstone,Edward McKnight Kauffer,poster;lithograph;print;prints and drawing
68848,Carpet,Edward McKnight Kauffer,weaving - carpet;textile
29590,The Indian Museum,Edward McKnight Kauffer,poster;print;prints and drawing;lithograph
29570,The Wallace Collection,Edward McKnight Kauffer,poster;print;prints and drawing
16107,Summertime: Pleasures by Underground,Edward McKnight Kauffer,poster;print;prints and drawing;lithograph
16095,Summertime Pleasures by Underground,Edward McKnight Kauffer,poster;print;prints and drawing;lithograph
13343,By the Rushy - Fringed Bank,Edward McKnight Kauffer,poster;print;prints and drawing;lithograph
215100,Hydria (Water Jar),Chicago Painter,vessel
264587,Fabric Design,Angelo Testa,
250331,Untitled (Memento Mori Still Life),Thomas Richard Williams,photography;daguerreotype;portrait;portrait;photograph;photographic process
250330,Untitled (Portrait of a Woman Sewing),Thomas Richard Williams,portrait;daguerreotype;portrait
249427,Woman before the Mirror,Ellen Emmet Rand,painting;oil on board
222935,Henri Michaux,Claude Cahun,photograph;photography
187246,Cities (Furnishing Fabric),Angelo Testa,weaving - printed;textile;furnishing textile
187245,Cities (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
183463,Diarama (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
183462,Jamaica (Furnishing Fabric),Angelo Testa,weaving - printed;textile;furnishing textile
183398,Algiers (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
180166,Panel (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
179231,Cliffs (Furnishing Fabric),Angelo Testa,textile;weaving - printed;weaving;furnishing textile
157254,Panel (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
157253,Little Man (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149386,Semaphore (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149385,Facade (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149384,Sticks & Stones (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149382,Shingles (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149381,Folata (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149380,City Plan (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149379,Narcissus (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149378,Tally Box (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149377,Small Mano (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149373,Mano (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149372,Staccato (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149371,Furrows (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149370,Corrals (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149369,Textura Prima (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149368,Fjords (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149367,Banda Furnishing Fabric,Angelo Testa,textile;weaving - printed;furnishing textile
149366,Labyrinth (Furnishing Fabric),Angelo Testa,weaving - printed;textile;screenprint;weaving;furnishing textile
149365,Intensities (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149364,Variations Line (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149362,Variations (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149361,Algiers (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149360,Animal Forms (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149359,Arches (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149358,Filo (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149354,Venice (Furnishing Fabric),Angelo Testa,textile;weaving;furnishing textile
149349,Blue Sheik (Furnishing Fabric),Angelo Testa,textile;weaving;furnishing textile
149346,Poco Check (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149341,Poco Poco (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
149330,Skyscrapers (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
147903,Panel (Furnishing Fabric),Angelo Testa,textile;weaving;furnishing textile
146105,HMH Custom (Furnishing Fabric),Angelo Testa,textile;weaving;furnishing textile
136115,Big Catch (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
136114,Cliffs (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
136113,Textura Quatra (Furnishing Fabric),Angelo Testa,textile;weaving - printed;weaving;furnishing textile
103441,Whiskered Rug,Angelo Testa,textile;weaving - carpet
97088,Arabian Nights (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
97087,Grosso Box (Furnishing Fabric),Angelo Testa,textile;weaving - printed;furnishing textile
